seed,demand_multiplier,baseline_mean_turnaround_min,scenario_mean_turnaround_min,delta_mean_turnaround_min,baseline_median_turnaround_min,scenario_median_turnaround_min,delta_median_turnaround_min,baseline_p90_turnaround_min,scenario_p90_turnaround_min,delta_p90_turnaround_min,baseline_mean_rmg_service_min,scenario_mean_rmg_service_min,delta_mean_rmg_service_min,baseline_median_rmg_service_min,scenario_median_rmg_service_min,delta_median_rmg_service_min,baseline_p90_rmg_service_min,scenario_p90_rmg_service_min,delta_p90_rmg_service_min,baseline_mean_rmg_pre_service_min,scenario_mean_rmg_pre_service_min,delta_mean_rmg_pre_service_min,baseline_median_rmg_pre_service_min,scenario_median_rmg_pre_service_min,delta_median_rmg_pre_service_min,baseline_p90_rmg_pre_service_min,scenario_p90_rmg_pre_service_min,delta_p90_rmg_pre_service_min,baseline_rmg_events,scenario_rmg_events,delta_rmg_events,baseline_rmg_receive_events,scenario_rmg_receive_events,delta_rmg_receive_events,baseline_mean_rmg_receive_service_min,scenario_mean_rmg_receive_service_min,delta_mean_rmg_receive_service_min,baseline_median_rmg_receive_service_min,scenario_median_rmg_receive_service_min,delta_median_rmg_receive_service_min,baseline_p90_rmg_receive_service_min,scenario_p90_rmg_receive_service_min,delta_p90_rmg_receive_service_min,baseline_mean_rmg_receive_pre_service_min,scenario_mean_rmg_receive_pre_service_min,delta_mean_rmg_receive_pre_service_min,baseline_median_rmg_receive_pre_service_min,scenario_median_rmg_receive_pre_service_min,delta_median_rmg_receive_pre_service_min,baseline_p90_rmg_receive_pre_service_min,scenario_p90_rmg_receive_pre_service_min,delta_p90_rmg_receive_pre_service_min,baseline_rmg_delivery_events,scenario_rmg_delivery_events,delta_rmg_delivery_events,baseline_mean_rmg_delivery_service_min,scenario_mean_rmg_delivery_service_min,delta_mean_rmg_delivery_service_min,baseline_median_rmg_delivery_service_min,scenario_median_rmg_delivery_service_min,delta_median_rmg_delivery_service_min,baseline_p90_rmg_delivery_service_min,scenario_p90_rmg_delivery_service_min,delta_p90_rmg_delivery_service_min,baseline_mean_rmg_delivery_pre_service_min,scenario_mean_rmg_delivery_pre_service_min,delta_mean_rmg_delivery_pre_service_min,baseline_median_rmg_delivery_pre_service_min,scenario_median_rmg_delivery_pre_service_min,delta_median_rmg_delivery_pre_service_min,baseline_p90_rmg_delivery_pre_service_min,scenario_p90_rmg_delivery_pre_service_min,delta_p90_rmg_delivery_pre_service_min,baseline_mean_inter_arrival_min,scenario_mean_inter_arrival_min,delta_mean_inter_arrival_min,baseline_zero_inter_arrival_share,scenario_zero_inter_arrival_share,delta_zero_inter_arrival_share,baseline_arrival_rate_per_elapsed_hour,scenario_arrival_rate_per_elapsed_hour,delta_arrival_rate_per_elapsed_hour
44,1.2,31.5041918175721,31.751620836127877,0.2474290185557777,28.0,28.0,0.0,54.0,54.0,0.0,10.78709722513455,10.926122848747726,0.1390256236131755,8.0,8.0,0.0,21.0,21.0,0.0,7.872230376738659,7.874842591297048,0.0026122145583888923,5.0,5.0,0.0,18.0,18.0,0.0,14307.0,14294.0,-13.0,8029.0,7978.0,-51.0,11.197907585004359,11.334921032840311,0.13701344783595282,9.0,9.0,0.0,22.0,22.0,0.0,8.034375389214098,7.955753321634495,-0.07862206757960344,5.0,5.0,0.0,18.0,18.0,0.0,5317.0,5358.0,41.0,8.74346435960128,8.907801418439716,0.16433705883843608,6.0,7.0,1.0,17.400000000000546,18.0,0.5999999999994543,7.615008463419222,7.8167226577081,0.20171419428887827,5.0,5.0,0.0,18.0,18.0,0.0,0.8147672013861719,0.7034263037281314,-0.11134089765804045,0.547593762226818,0.6041026214297691,0.05650885920295112,73.64066680386911,85.29678188319429,11.656115079325176
44,1.5,31.5041918175721,32.08243907891795,0.5782472613458509,28.0,28.0,0.0,54.0,55.0,1.0,10.78709722513455,10.842582897033159,0.05548567189860876,8.0,8.0,0.0,21.0,22.0,1.0,7.872230376738659,8.568586387434555,0.6963560106958964,5.0,5.0,0.0,18.0,19.0,1.0,14307.0,14325.0,18.0,8029.0,7992.0,-37.0,11.197907585004359,11.263013013013014,0.06510542800865515,9.0,9.0,0.0,22.0,22.0,0.0,8.034375389214098,8.23048048048048,0.1961050912663822,5.0,5.0,0.0,18.0,19.0,1.0,5317.0,5372.0,55.0,8.74346435960128,8.73938942665674,-0.004074932944540421,6.0,7.0,1.0,17.400000000000546,17.0,-0.4000000000005457,7.615008463419222,9.030342516753537,1.4153340533343153,5.0,5.0,0.0,18.0,20.0,2.0,0.8147672013861719,0.5920295120451624,-0.22273768934100946,0.547593762226818,0.660276116483148,0.11268235425633,73.64066680386911,101.34629909365559,27.70563228978648
44,2.0,31.5041918175721,36.48764811088755,4.983456293315449,28.0,30.0,2.0,54.0,65.0,11.0,10.78709722513455,10.828446054189595,0.041348829055044334,8.0,8.0,0.0,21.0,21.0,0.0,7.872230376738659,14.099951243295953,6.227720866557294,5.0,7.0,2.0,18.0,35.0,17.0,14307.0,14357.0,50.0,8029.0,7978.0,-51.0,11.197907585004359,11.27588368012033,0.07797609511597159,9.0,9.0,0.0,22.0,21.0,-1.0,8.034375389214098,12.075708197543245,4.041332808329146,5.0,6.0,1.0,18.0,27.0,9.0,5317.0,5416.0,99.0,8.74346435960128,8.767355982274742,0.02389162267346201,6.0,7.0,1.0,17.400000000000546,17.0,-0.4000000000005457,7.615008463419222,17.414327917282126,9.799319453862903,5.0,8.0,3.0,18.0,47.0,29.0,0.8147672013861719,0.3433011011122911,-0.47146610027388075,0.547593762226818,0.7195237829076072,0.17193002068078922,73.64066680386911,174.7736893520026,101.1330225481335
44,2.4,31.5041918175721,37.33523362396602,5.83104180639392,28.0,30.0,2.0,54.0,68.0,14.0,10.78709722513455,10.697651594812479,-0.08944563032207142,8.0,8.0,0.0,21.0,21.0,0.0,7.872230376738659,15.22124079915878,7.349010422420121,5.0,7.0,2.0,18.0,38.0,20.0,14307.0,14265.0,-42.0,8029.0,8002.0,-27.0,11.197907585004359,11.11397150712322,-0.08393607788113933,9.0,9.0,0.0,22.0,21.0,-1.0,8.034375389214098,12.902649337665583,4.868273948451485,5.0,6.0,1.0,18.0,30.0,12.0,5317.0,5297.0,-20.0,8.74346435960128,8.729091938833301,-0.014372420767978511,6.0,7.0,1.0,17.400000000000546,17.0,-0.4000000000005457,7.615008463419222,19.236360203888992,11.62135174046977,5.0,9.0,4.0,18.0,52.0,34.0,0.8147672013861719,0.2876306522832709,-0.527136549102901,0.547593762226818,0.7563020513107149,0.20870828908389694,73.64066680386911,208.60085503303537,134.96018822916625
44,3.0,31.5041918175721,38.12871674491393,6.624524927341831,28.0,31.0,3.0,54.0,69.0,15.0,10.78709722513455,11.036303861219922,0.24920663608537197,8.0,8.0,0.0,21.0,22.0,1.0,7.872230376738659,15.883673754896474,8.011443378157814,5.0,7.0,2.0,18.0,42.0,24.0,14307.0,14296.0,-11.0,8029.0,7992.0,-37.0,11.197907585004359,11.537412412412412,0.339504827408053,9.0,9.0,0.0,22.0,22.0,0.0,8.034375389214098,13.908408408408409,5.874033019194311,5.0,7.0,2.0,18.0,34.0,16.0,5317.0,5358.0,41.0,8.74346435960128,8.855729749906681,0.11226539030540117,6.0,7.0,1.0,17.400000000000546,18.0,0.5999999999994543,7.615008463419222,19.44550205300485,11.830493589585629,5.0,9.0,4.0,18.0,53.0,35.0,0.8147672013861719,0.23196020345425075,-0.5828069979319211,0.547593762226818,0.7934715778883238,0.2458778156615058,73.64066680386911,258.66506024096384,185.02439343709472
45,1.2,31.702380952380953,31.73345629331545,0.031075340934496154,28.0,28.0,0.0,54.0,54.0,0.0,10.900544388609715,10.969901762697694,0.06935737408797849,8.0,8.0,0.0,22.0,22.0,0.0,7.93962869905081,7.888385703337281,-0.05124299571352875,5.0,5.0,0.0,19.0,18.0,-1.0,14328.0,14353.0,25.0,8081.0,8085.0,4.0,11.26184878109145,11.408905380333952,0.14705659924250192,9.0,9.0,0.0,22.0,22.0,0.0,8.074495730726396,7.9713048855906,-0.10319084513579568,5.0,5.0,0.0,19.0,18.0,-1.0,5247.0,5279.0,32.0,8.78482942633886,8.656184883500663,-0.12864454283819704,6.0,6.0,0.0,18.0,17.0,-1.0,7.81093958452449,7.734608827429438,-0.07633075709505288,5.0,5.0,0.0,19.0,18.0,-1.0,0.8275669330948522,0.7141020624895199,-0.11346487060533228,0.5407746911855122,0.5989044771113968,0.05812978592588458,72.50168850466028,84.02160300563557,11.51991450097529
45,1.5,31.702380952380953,31.740778001341383,0.03839704896043017,28.0,28.0,0.0,54.0,54.0,0.0,10.900544388609715,10.917509239244126,0.016964850634410666,8.0,8.0,0.0,22.0,22.0,0.0,7.93962869905081,8.08772052158148,0.14809182253066933,5.0,5.0,0.0,19.0,19.0,0.0,14328.0,14341.0,13.0,8081.0,8068.0,-13.0,11.26184878109145,11.370228061477441,0.1083792803859911,9.0,9.0,0.0,22.0,22.300000000000182,0.3000000000001819,8.074495730726396,8.225086762518591,0.1505910317921959,5.0,5.0,0.0,19.0,19.0,0.0,5247.0,5287.0,40.0,8.78482942633886,8.933421600151314,0.14859217381245493,6.0,7.0,1.0,18.0,18.0,0.0,7.81093958452449,7.9205598638169095,0.10962027929241902,5.0,5.0,0.0,19.0,18.0,-1.0,0.8275669330948522,0.6003577217595439,-0.22720921133530825,0.5407746911855122,0.658152143535856,0.1173774523503438,72.50168850466028,99.94041523135648,27.438726726696203
45,2.0,31.702380952380953,33.83646322378717,2.1340822714062178,28.0,29.0,1.0,54.0,58.0,4.0,10.900544388609715,10.841373042505593,-0.059171346104122335,8.0,8.0,0.0,22.0,22.0,0.0,7.93962869905081,10.828719239373601,2.8890905403227913,5.0,6.0,1.0,19.0,24.0,5.0,14328.0,14304.0,-24.0,8081.0,8039.0,-42.0,11.26184878109145,11.195795496952357,-0.06605328413909284,9.0,9.0,0.0,22.0,22.0,0.0,8.074495730726396,9.908321930588382,1.8338261998619867,5.0,6.0,1.0,19.0,22.0,3.0,5247.0,5272.0,25.0,8.78482942633886,8.813732928679817,0.028903502340957843,6.0,6.0,0.0,18.0,18.0,0.0,7.81093958452449,12.224772382397573,4.4138327978730825,5.0,6.0,1.0,19.0,27.0,8.0,0.8275669330948522,0.34961712592923816,-0.477949807165614,0.5407746911855122,0.715331731037952,0.17455703985243975,72.50168850466028,171.61630695443645,99.11461844977617
45,2.4,31.702380952380953,37.43628437290409,5.733903420523138,28.0,31.0,3.0,54.0,67.0,13.0,10.900544388609715,10.923365524907942,0.022821136298226463,8.0,8.0,0.0,22.0,22.0,0.0,7.93962869905081,15.208365177516848,7.268736478466038,5.0,7.0,2.0,19.0,37.80000000000109,18.80000000000109,14328.0,14393.0,65.0,8081.0,8121.0,40.0,11.26184878109145,11.388622090875508,0.12677330978405799,9.0,9.0,0.0,22.0,22.0,0.0,8.074495730726396,12.469154045068342,4.394658314341946,5.0,6.0,1.0,19.0,29.0,10.0,5247.0,5269.0,22.0,8.78482942633886,8.727652305940406,-0.05717712039845324,6.0,6.0,0.0,18.0,17.0,-1.0,7.81093958452449,19.791990890111975,11.981051305587485,5.0,8.0,3.0,19.0,53.0,34.0,0.8275669330948522,0.292884690626572,-0.5346822424682802,0.5407746911855122,0.752892515790062,0.21211782460454975,72.50168850466028,204.8587786259542,132.3570901212939
45,3.0,31.702380952380953,37.26682316118936,5.564442208808405,28.0,30.0,2.0,54.0,67.0,13.0,10.900544388609715,10.79367848171923,-0.10686590689048536,8.0,8.0,0.0,22.0,21.0,-1.0,7.93962869905081,15.20094892548144,7.261320226430629,5.0,7.0,2.0,19.0,38.0,19.0,14328.0,14332.0,4.0,8081.0,8053.0,-28.0,11.26184878109145,11.063330435862412,-0.19851834522903822,9.0,9.0,0.0,22.0,21.0,-1.0,8.074495730726396,12.908605488637775,4.83410975791138,5.0,6.0,1.0,19.0,30.0,11.0,5247.0,5271.0,24.0,8.78482942633886,8.9159552267122,0.13112580037333998,6.0,6.0,0.0,18.0,17.0,-1.0,7.81093958452449,19.21191424777082,11.40097466324633,5.0,8.0,3.0,19.0,53.0,34.0,0.8275669330948522,0.23609636129897715,-0.591470571795875,0.5407746911855122,0.7905650885920296,0.24979039740651732,72.50168850466028,254.13352272727272,181.63183422261244
46,1.2,31.661468812877263,31.485971383858708,-0.1754974290185558,28.0,28.0,0.0,54.0,53.0,-1.0,10.811203897007655,10.897523305969111,0.08631940896145629,8.0,8.0,0.0,22.0,22.0,0.0,7.912178148921364,7.811882565743704,-0.10029558317765996,5.0,5.0,0.0,18.0,18.0,0.0,14370.0,14374.0,4.0,8089.0,8131.0,42.0,11.203115341822228,11.250399704833354,0.047284363011126374,9.0,9.0,0.0,22.0,22.0,0.0,8.043021387068858,7.946501045381872,-0.0965203416869862,5.0,5.0,0.0,19.0,19.0,0.0,5329.0,5288.0,-41.0,8.844623756802402,8.880862329803328,0.03623857300092581,7.0,7.0,0.0,17.0,17.300000000000182,0.3000000000001819,7.747607431037718,7.602874432677761,-0.1447329983599568,5.0,5.0,0.0,18.0,18.0,0.0,0.829076071767928,0.7152199429880945,-0.11385612877983342,0.5428427701078755,0.60097255603376,0.05812978592588447,72.36971617339715,83.89027821194124,11.520562038544085
46,1.5,31.661468812877263,31.965682986809746,0.3042141739324826,28.0,28.0,0.0,54.0,54.0,0.0,10.811203897007655,10.848364648573417,0.037160751565762595,8.0,8.0,0.0,22.0,22.0,0.0,7.912178148921364,8.35838552540014,0.4462073764787755,5.0,5.0,0.0,18.0,19.0,1.0,14370.0,14370.0,0.0,8089.0,8104.0,15.0,11.203115341822228,11.192374136229022,-0.010741205593205905,9.0,9.0,0.0,22.0,22.0,0.0,8.043021387068858,8.361303060217177,0.31828167314831823,5.0,5.0,0.0,19.0,19.699999999999818,0.6999999999998181,5329.0,5300.0,-29.0,8.844623756802402,8.824528301886792,-0.02009545491561049,7.0,7.0,0.0,17.0,17.0,0.0,7.747607431037718,8.430943396226414,0.6833359651886965,5.0,5.0,0.0,18.0,19.0,1.0,0.829076071767928,0.6013079201833325,-0.2277681515845955,0.5428427701078755,0.6577049913364261,0.11486222122855061,72.36971617339715,99.7824874511991,27.41277127780195
46,2.0,31.661468812877263,36.942879499217526,5.281410686340262,28.0,30.0,2.0,54.0,66.0,12.0,10.811203897007655,10.988853281315313,0.1776493843076583,8.0,8.0,0.0,22.0,22.0,0.0,7.912178148921364,14.49909432910687,6.586916180185505,5.0,7.0,2.0,18.0,37.0,19.0,14370.0,14354.0,-16.0,8089.0,8128.0,39.0,11.203115341822228,11.442298228346457,0.2391828865242296,9.0,9.0,0.0,22.0,22.0,0.0,8.043021387068858,12.066806102362206,4.023784715293347,5.0,6.0,1.0,19.0,28.0,9.0,5329.0,5284.0,-45.0,8.844623756802402,8.804882664647995,-0.03974109215440791,7.0,7.0,0.0,17.0,17.0,0.0,7.747607431037718,18.60673732021196,10.859129889174241,5.0,8.0,3.0,18.0,52.0,34.0,0.829076071767928,0.35039964227824044,-0.4786764294896875,0.5428427701078755,0.7170644458107428,0.17422167570286728,72.36971617339715,171.23305152336897,98.86333534997182
