seed,demand_multiplier,baseline_mean_turnaround_min,scenario_mean_turnaround_min,delta_mean_turnaround_min,baseline_median_turnaround_min,scenario_median_turnaround_min,delta_median_turnaround_min,baseline_p90_turnaround_min,scenario_p90_turnaround_min,delta_p90_turnaround_min,baseline_mean_rmg_service_min,scenario_mean_rmg_service_min,delta_mean_rmg_service_min,baseline_median_rmg_service_min,scenario_median_rmg_service_min,delta_median_rmg_service_min,baseline_p90_rmg_service_min,scenario_p90_rmg_service_min,delta_p90_rmg_service_min,baseline_mean_rmg_pre_service_min,scenario_mean_rmg_pre_service_min,delta_mean_rmg_pre_service_min,baseline_median_rmg_pre_service_min,scenario_median_rmg_pre_service_min,delta_median_rmg_pre_service_min,baseline_p90_rmg_pre_service_min,scenario_p90_rmg_pre_service_min,delta_p90_rmg_pre_service_min,baseline_rmg_events,scenario_rmg_events,delta_rmg_events,baseline_rmg_receive_events,scenario_rmg_receive_events,delta_rmg_receive_events,baseline_mean_rmg_receive_service_min,scenario_mean_rmg_receive_service_min,delta_mean_rmg_receive_service_min,baseline_median_rmg_receive_service_min,scenario_median_rmg_receive_service_min,delta_median_rmg_receive_service_min,baseline_p90_rmg_receive_service_min,scenario_p90_rmg_receive_service_min,delta_p90_rmg_receive_service_min,baseline_mean_rmg_receive_pre_service_min,scenario_mean_rmg_receive_pre_service_min,delta_mean_rmg_receive_pre_service_min,baseline_median_rmg_receive_pre_service_min,scenario_median_rmg_receive_pre_service_min,delta_median_rmg_receive_pre_service_min,baseline_p90_rmg_receive_pre_service_min,scenario_p90_rmg_receive_pre_service_min,delta_p90_rmg_receive_pre_service_min,baseline_rmg_delivery_events,scenario_rmg_delivery_events,delta_rmg_delivery_events,baseline_mean_rmg_delivery_service_min,scenario_mean_rmg_delivery_service_min,delta_mean_rmg_delivery_service_min,baseline_median_rmg_delivery_service_min,scenario_median_rmg_delivery_service_min,delta_median_rmg_delivery_service_min,baseline_p90_rmg_delivery_service_min,scenario_p90_rmg_delivery_service_min,delta_p90_rmg_delivery_service_min,baseline_mean_rmg_delivery_pre_service_min,scenario_mean_rmg_delivery_pre_service_min,delta_mean_rmg_delivery_pre_service_min,baseline_median_rmg_delivery_pre_service_min,scenario_median_rmg_delivery_pre_service_min,delta_median_rmg_delivery_pre_service_min,baseline_p90_rmg_delivery_pre_service_min,scenario_p90_rmg_delivery_pre_service_min,delta_p90_rmg_delivery_pre_service_min,baseline_mean_inter_arrival_min,scenario_mean_inter_arrival_min,delta_mean_inter_arrival_min,baseline_zero_inter_arrival_share,scenario_zero_inter_arrival_share,delta_zero_inter_arrival_share,baseline_arrival_rate_per_elapsed_hour,scenario_arrival_rate_per_elapsed_hour,delta_arrival_rate_per_elapsed_hour
44,1.2,32.018,31.536,-0.4819999999999993,28.0,27.0,-1.0,54.0,54.0,0.0,11.191906005221933,11.160210111621799,-0.03169589360013347,9.0,9.0,0.0,22.0,22.0,0.0,8.102480417754569,8.177938279711096,0.0754578619565276,5.0,6.0,1.0,19.0,18.0,-1.0,1532.0,1523.0,-9.0,903.0,900.0,-3.0,11.473975636766335,11.28888888888889,-0.1850867478774454,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,8.155555555555555,0.29398301956441397,5.0,5.0,0.0,19.0,18.100000000000023,-0.8999999999999773,508.0,502.0,-6.0,8.85236220472441,9.195219123505977,0.34285691878156754,7.0,7.0,0.0,19.0,17.0,-2.0,8.726377952755906,8.43824701195219,-0.2881309408037147,6.0,6.0,0.0,20.0,18.0,-2.0,0.6773386693346674,0.5662831415707854,-0.11105552776388194,0.5302651325662832,0.5952976488244122,0.065032516258129,88.58197932053176,105.95406360424029,17.37208428370853
44,1.5,32.018,31.0015,-1.0165000000000006,28.0,27.0,-1.0,54.0,53.0,-1.0,11.191906005221933,11.302096985583225,0.11019098036129193,9.0,9.0,0.0,22.0,23.0,1.0,8.102480417754569,8.00262123197903,-0.09985918577553932,5.0,5.0,0.0,19.0,19.0,0.0,1532.0,1526.0,-6.0,903.0,901.0,-2.0,11.473975636766335,11.667036625971143,0.19306098920480785,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,7.900110987791343,0.038538451800201656,5.0,5.0,0.0,19.0,18.0,-1.0,508.0,505.0,-3.0,8.85236220472441,8.70891089108911,-0.14345131363529973,7.0,6.0,-1.0,19.0,17.0,-2.0,8.726377952755906,8.368316831683169,-0.3580611210727369,6.0,6.0,0.0,20.0,19.0,-1.0,0.6773386693346674,0.4547273636818409,-0.22261130565282644,0.5302651325662832,0.6518259129564783,0.12156078039019513,88.58197932053176,131.94719471947195,43.365215398940194
44,2.0,32.018,32.1675,0.1494999999999962,28.0,28.0,0.0,54.0,54.0,0.0,11.191906005221933,11.073346430910282,-0.1185595743116501,9.0,8.0,-1.0,22.0,22.0,0.0,8.102480417754569,8.284217419777342,0.1817370020227731,5.0,5.0,0.0,19.0,19.40000000000009,0.40000000000009095,1532.0,1527.0,-5.0,903.0,904.0,1.0,11.473975636766335,11.248893805309734,-0.22508183145660077,9.0,9.0,0.0,21.0,22.0,1.0,7.861572535991141,8.54646017699115,0.6848876410000093,5.0,6.0,1.0,19.0,20.0,1.0,508.0,501.0,-7.0,8.85236220472441,9.063872255489022,0.2115100507646126,7.0,7.0,0.0,19.0,17.0,-2.0,8.726377952755906,7.698602794411178,-1.0277751583447277,6.0,5.0,-1.0,20.0,19.0,-1.0,0.6773386693346674,0.34317158579289647,-0.3341670835417709,0.5302651325662832,0.7158579289644822,0.18559279639819903,88.58197932053176,174.8396501457726,86.25767082524084
44,2.4,32.018,32.0675,0.049500000000001876,28.0,28.0,0.0,54.0,53.0,-1.0,11.191906005221933,11.306483300589392,0.11457729536745909,9.0,8.0,-1.0,22.0,23.0,1.0,8.102480417754569,8.165029469548134,0.06254905179356562,5.0,6.0,1.0,19.0,19.0,0.0,1532.0,1527.0,-5.0,903.0,900.0,-3.0,11.473975636766335,11.467777777777778,-0.006197858988556959,9.0,9.0,0.0,21.0,23.0,2.0,7.861572535991141,8.181111111111111,0.31953857511996997,5.0,6.0,1.0,19.0,19.0,0.0,508.0,509.0,1.0,8.85236220472441,8.797642436149312,-0.054719768575097305,7.0,6.0,-1.0,19.0,19.0,0.0,8.726377952755906,8.049115913555992,-0.6772620391999133,6.0,5.0,-1.0,20.0,18.0,-2.0,0.6773386693346674,0.2876438219109555,-0.38969484742371185,0.5302651325662832,0.7543771885942971,0.22411205602801398,88.58197932053176,208.59130434782608,120.00932502729432
44,3.0,32.018,31.565,-0.4529999999999994,28.0,27.0,-1.0,54.0,54.0,0.0,11.191906005221933,10.731898238747554,-0.46000776647437824,9.0,8.0,-1.0,22.0,22.0,0.0,8.102480417754569,8.192433137638616,0.08995271988404774,5.0,5.0,0.0,19.0,19.0,0.0,1532.0,1533.0,1.0,903.0,903.0,0.0,11.473975636766335,10.8859357696567,-0.5880398671096358,9.0,9.0,0.0,21.0,21.0,0.0,7.861572535991141,7.96234772978959,0.1007751937984489,5.0,5.0,0.0,19.0,18.0,-1.0,508.0,511.0,3.0,8.85236220472441,8.412915851272016,-0.4394463534523929,7.0,6.0,-1.0,19.0,17.0,-2.0,8.726377952755906,8.53228962818004,-0.19408832457586556,6.0,5.0,-1.0,20.0,20.0,0.0,0.6773386693346674,0.23161580790395198,-0.4457228614307154,0.5302651325662832,0.7898949474737369,0.25962981490745374,88.58197932053176,259.0496760259179,170.46769670538615
45,1.2,32.058,31.9135,-0.14450000000000074,28.0,28.0,0.0,53.100000000000136,54.0,0.8999999999998636,10.852371409485638,11.038666666666666,0.1862952571810279,8.0,8.5,0.5,21.40000000000009,22.0,0.599999999999909,8.04742818971276,7.953333333333333,-0.09409485637942616,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,1500.0,3.0,901.0,897.0,-4.0,11.27968923418424,11.283166109253067,0.003476875068827212,9.0,9.0,0.0,21.0,22.0,1.0,7.9245283018867925,8.014492753623188,0.08996445173639511,5.0,5.0,0.0,19.0,19.0,0.0,487.0,490.0,3.0,8.447638603696099,8.451020408163265,0.00338180446716585,6.0,6.0,0.0,16.400000000000034,17.100000000000023,0.6999999999999886,8.252566735112936,7.865306122448979,-0.3872606126639564,6.0,5.0,-1.0,19.400000000000034,19.0,-0.4000000000000341,0.6878439219609805,0.5747873936968484,-0.11305652826413215,0.5407703851925963,0.5972986493246624,0.05652826413206602,87.22909090909091,104.38642297650131,17.157332067410394
45,1.5,32.058,33.0745,1.0165000000000006,28.0,29.0,1.0,53.100000000000136,56.0,2.8999999999998636,10.852371409485638,11.41,0.5576285905143621,8.0,8.0,0.0,21.40000000000009,23.0,1.599999999999909,8.04742818971276,8.061333333333334,0.013905143620574378,5.0,5.0,0.0,19.0,19.0,0.0,1497.0,1500.0,3.0,901.0,893.0,-8.0,11.27968923418424,11.886898096304591,0.607208862120352,9.0,9.0,0.0,21.0,23.0,2.0,7.9245283018867925,7.881298992161255,-0.043229309725537846,5.0,5.0,0.0,19.0,18.0,-1.0,487.0,491.0,4.0,8.447638603696099,8.672097759674134,0.22445915597803534,6.0,6.0,0.0,16.400000000000034,18.0,1.599999999999966,8.252566735112936,8.29735234215886,0.044785607045923825,6.0,5.0,-1.0,19.400000000000034,20.0,0.5999999999999659,0.6878439219609805,0.4612306153076538,-0.22661330665332674,0.5407703851925963,0.6543271635817909,0.11355677838919453,87.22909090909091,130.08676789587852,42.85767698678761
45,2.0,32.058,31.9405,-0.11749999999999972,28.0,28.0,0.0,53.100000000000136,54.0,0.8999999999998636,10.852371409485638,10.808666666666667,-0.04370474281897074,8.0,8.0,0.0,21.40000000000009,21.100000000000136,-0.2999999999999545,8.04742818971276,8.089333333333334,0.04190514362057485,5.0,6.0,1.0,19.0,18.0,-1.0,1497.0,1500.0,3.0,901.0,901.0,0.0,11.27968923418424,11.317425083240844,0.03773584905660421,9.0,9.0,0.0,21.0,22.0,1.0,7.9245283018867925,8.089900110987791,0.16537180910099902,5.0,6.0,1.0,19.0,18.0,-1.0,487.0,491.0,4.0,8.447638603696099,7.969450101832994,-0.47818850186310513,6.0,6.0,0.0,16.400000000000034,15.0,-1.400000000000034,8.252566735112936,8.413441955193482,0.16087522008054655,6.0,6.0,0.0,19.400000000000034,19.0,-0.4000000000000341,0.6878439219609805,0.34817408704352176,-0.3396698349174588,0.5407703851925963,0.7138569284642321,0.17308654327163575,87.22909090909091,172.32758620689654,85.09849529780563
45,2.4,32.058,32.742,0.6839999999999975,28.0,28.0,0.0,53.100000000000136,56.0,2.8999999999998636,10.852371409485638,11.095143047238855,0.24277163775321675,8.0,8.0,0.0,21.40000000000009,22.0,0.599999999999909,8.04742818971276,8.271457085828343,0.22402889611558408,5.0,6.0,1.0,19.0,18.0,-1.0,1497.0,1503.0,6.0,901.0,908.0,7.0,11.27968923418424,11.311674008810572,0.031984774626332424,9.0,9.0,0.0,21.0,21.0,0.0,7.9245283018867925,8.556167400881057,0.6316390989942642,5.0,6.0,1.0,19.0,19.0,0.0,487.0,486.0,-1.0,8.447638603696099,9.1440329218107,0.6963943181146011,6.0,7.0,1.0,16.400000000000034,19.0,2.599999999999966,8.252566735112936,7.810699588477366,-0.4418671466355697,6.0,5.0,-1.0,19.400000000000034,17.0,-2.400000000000034,0.6878439219609805,0.29164582291145574,-0.3961980990495248,0.5407703851925963,0.7563781890945472,0.2156078039019509,87.22909090909091,205.72898799313893,118.49989708404802
45,3.0,32.058,33.203,1.1450000000000031,28.0,28.0,0.0,53.100000000000136,58.0,4.899999999999864,10.852371409485638,11.411960132890366,0.5595887234047279,8.0,8.0,0.0,21.40000000000009,22.0,0.599999999999909,8.04742818971276,8.277076411960133,0.22964822224737347,5.0,6.0,1.0,19.0,20.0,1.0,1497.0,1505.0,8.0,901.0,904.0,3.0,11.27968923418424,11.765486725663717,0.4857974914794774,9.0,9.0,0.0,21.0,22.0,1.0,7.9245283018867925,8.230088495575222,0.30556019368842957,5.0,5.0,0.0,19.0,20.0,1.0,487.0,488.0,1.0,8.447638603696099,8.842213114754099,0.3945745110579999,6.0,6.0,0.0,16.400000000000034,18.0,1.599999999999966,8.252566735112936,8.100409836065573,-0.15215689904736251,6.0,6.0,0.0,19.400000000000034,18.0,-1.400000000000034,0.6878439219609805,0.2351175587793897,-0.4527263631815909,0.5407703851925963,0.791895947973987,0.25112556278139064,87.22909090909091,255.19148936170214,167.96239845261124
46,1.2,32.388,32.219,-0.16899999999999693,28.0,28.0,0.0,55.0,53.0,-2.0,11.163636363636364,11.122635355512069,-0.041001008124295524,8.0,8.0,0.0,23.0,22.0,-1.0,8.86038961038961,7.906718851924332,-0.9536707584652788,6.0,6.0,0.0,20.0,18.799999999999955,-1.2000000000000455,1540.0,1533.0,-7.0,957.0,957.0,0.0,11.596656217345872,11.296760710553814,-0.29989550679205834,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,7.918495297805642,-0.9498432601880884,6.0,6.0,0.0,20.0,19.0,-1.0,472.0,466.0,-6.0,8.370762711864407,8.570815450643776,0.20005273877936958,6.0,6.0,0.0,16.0,17.0,1.0,8.709745762711865,8.015021459227468,-0.6947243034843975,5.0,6.0,1.0,19.900000000000034,18.0,-1.900000000000034,0.6538269134567284,0.5467733866933466,-0.10705352676338176,0.5577788894447223,0.6128064032016008,0.05502751375687853,91.76740627390971,109.73467520585544,17.967268931945725
46,1.5,32.388,32.5075,0.11950000000000216,28.0,28.0,0.0,55.0,54.0,-1.0,11.163636363636364,11.293506493506493,0.12987012987012925,8.0,9.0,1.0,23.0,22.100000000000136,-0.8999999999998636,8.86038961038961,8.077922077922079,-0.7824675324675319,6.0,6.0,0.0,20.0,18.0,-2.0,1540.0,1540.0,0.0,957.0,958.0,1.0,11.596656217345872,11.575156576200417,-0.021499641145455328,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,8.135699373695198,-0.7326391842985327,6.0,6.0,0.0,20.0,18.0,-2.0,472.0,471.0,-1.0,8.370762711864407,8.817409766454352,0.44664705458994547,6.0,7.0,1.0,16.0,18.0,2.0,8.709745762711865,8.05307855626327,-0.6566672064485957,5.0,6.0,1.0,19.900000000000034,19.0,-0.9000000000000341,0.6538269134567284,0.43921960980490243,-0.21460730365182595,0.5577788894447223,0.6763381690845423,0.11855927963981994,91.76740627390971,136.60592255125286,44.838516277343146
46,2.0,32.388,32.684,0.2959999999999994,28.0,29.0,1.0,55.0,54.0,-1.0,11.163636363636364,11.297872340425531,0.1342359767891672,8.0,9.0,1.0,23.0,23.0,0.0,8.86038961038961,8.085106382978724,-0.7752832274108865,6.0,5.0,-1.0,20.0,19.0,-1.0,1540.0,1551.0,11.0,957.0,966.0,9.0,11.596656217345872,11.615942028985508,0.019285811639635497,9.0,9.0,0.0,23.399999999999977,22.0,-1.3999999999999773,8.86833855799373,8.301242236024844,-0.5670963219688865,6.0,6.0,0.0,20.0,18.0,-2.0,472.0,467.0,-5.0,8.370762711864407,8.483940042826552,0.1131773309621451,6.0,6.0,0.0,16.0,18.0,2.0,8.709745762711865,7.777301927194861,-0.9324438355170042,5.0,5.0,0.0,19.900000000000034,19.0,-0.9000000000000341,0.6538269134567284,0.33166583291645824,-0.32216108054027015,0.5577788894447223,0.727863931965983,0.17008504252126067,91.76740627390971,180.9049773755656,89.1375711016559
